brand,desc,overall_rating,rating_count,original_price,discount_price,offer_percentage,image_url
Roadster,Men Grey Melange & Black Colourblocked T-shirt,"4
|
10.7k Ratings",10.7k Ratings,MRP ₹699,₹202,(71% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2169171/2019/5/29/cabd0aa5-6067-4ff1-b490-d72a80762fe51559130170714-Roadster-Men-Grey-Melange--Black-Colourblocked-T-shirt-62615-1.jpg"");"
Roadster,Men Green White Colourblocked Round Neck Pure Cotton T-shirt,"4.2
|
3.2k Ratings",3.2k Ratings,MRP ₹699,₹209,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13622286/2021/2/18/f58cb66f-5e6e-48a5-8395-c695410628811613644559259-Roadster-Men-Green-Colourblocked-Round-Neck-T-shirt-18316136-1.jpg"");"
Roadster,Men Navy Solid Round Neck T-shirt,"4
|
16.9k Ratings",16.9k Ratings,MRP ₹499,₹194,(61% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9901805/2019/7/16/8139e933-b2a1-4d35-8a9f-d01cf3e1ace81563256634726-Roadster-Men-Tshirts-5541563256633223-1.jpg"");"
Roadster,Men White Mustard Yellow Colourblocked Round Neck Pure Cotton T-shirt,"4.2
|
3.2k Ratings",3.2k Ratings,MRP ₹999,₹299,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12504566/2021/2/15/061da36d-d662-4fe6-9b1d-5b7377e785f11613373061587-Roadster-Men-Tshirts-3551613373060033-1.jpg"");"
Roadster,Men Off White Melange Solid Round Neck Regular Sleeves Knitted T-shirt,"4
|
9.6k Ratings",9.6k Ratings,MRP ₹499,₹199,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11948298/2022/3/24/ba4a8e4a-8e7b-4bfe-9ea2-fd5693598f931648115076887-Roadster-Men-Grey-Melange-T-shirt-8701648115076447-1.jpg"");"
Roadster,Men Charcoal Melange Graphic Printed T-shirt,"4.1
|
29.8k Ratings",29.8k Ratings,MRP ₹699,₹216,(69% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1072681/2020/1/20/9de2d7dc-e239-4327-b7d0-096c80ac3a121579503443912-Roadster-Men-Charcoal-Melange-Printed-Round-Neck-T-shirt-364-1.jpg"");"
Roadster,Men Maroon Typography Printed Cotton T-shirt,"4
|
34.9k Ratings",34.9k Ratings,MRP ₹599,₹239,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2308267/2018/1/29/11517216335231-Roadster-Men-Maroon-Printed-Round-Neck-T-shirt-5591517216335098-1.jpg"");"
Roadster,Men Grey Melange Solid Round Neck T-shirt,"4
|
13.8k Ratings",13.8k Ratings,MRP ₹499,₹169,(66% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/3314157/2018/4/18/11524041081440-Roadster-Men-Grey-Melange-Solid-Round-Neck-T-shirt-3461524041081257-1.jpg"");"
Roadster,Men Black Pure Cotton T-shirt,"4.2
|
26.9k Ratings",26.9k Ratings,MRP ₹599,₹239,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9793511/2019/6/15/37ac1de4-2d8c-4e18-a431-a89cdf4695dd1560580175558-Roadster-Men-Black-Solid-Round-Neck-T-shirt-8361560580174560-1.jpg"");"
Roadster,Men Sea Green Printed Round Neck Pure Cotton T-shirt,"4.1
|
1.3k Ratings",1.3k Ratings,MRP ₹599,₹239,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12251202/2020/9/19/754421f6-b31c-44f5-a3d0-b1394a8b69c21600516277801-Roadster-Men-Tshirts-5861600516276283-1.jpg"");"
Roadster,Men Black Cotton Pure Cotton T-shirt,"4.2
|
35.4k Ratings",35.4k Ratings,MRP ₹399,₹247,(38% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996777/2022/11/22/336445a8-fa32-4396-914a-2629b49465d31669112704759RoadsterMenBlackCottonPureCottonT-shirt1.jpg"");"
Roadster,Men Maroon Solid Polo Collar T-shirt,"4.1
|
7.3k Ratings",7.3k Ratings,MRP ₹999,₹389,(61% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/3009070/2018/5/31/f48fa8e4-ee70-4118-8a1d-a898037036bc1527767035968-Roadster-Men-Tshirts-1311527767034405-1.jpg"");"
Roadster,Men White Blue Printed Round Neck Pure Cotton T-shirt,"4.1
|
5.8k Ratings",5.8k Ratings,MRP ₹799,₹231,(71% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12003902/2020/7/27/d890afe0-cff4-4de8-8b83-3afea9f6fdb11595844856992-Roadster-Men-White-Printed-Round-Neck-T-shirt-28159584485559-1.jpg"");"
Roadster,Men Grey Melange Typography Printed Pure Cotton Graphic T-shirt,"4
|
23.9k Ratings",23.9k Ratings,MRP ₹599,₹197,(67% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8938267/2022/2/25/ee168554-4e24-4917-9905-84b780586cc51645766479661-Roadster-Men-Grey-Melange-Varsity-Graphic-T-shirt-9281645766-1.jpg"");"
Roadster,Men Black High-Low Cotton T-shirt,"4.2
|
2.1k Ratings",2.1k Ratings,MRP ₹999,₹379,(62% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11545114/2020/11/9/a833ec77-37ef-405d-8bd2-3ab4da2fe5851604917021688-Roadster-Men-Tshirts-4071604917019556-1.jpg"");"
Roadster,Men Brown Melange Henley Neck T-shirt,"4.2
|
6k Ratings",6k Ratings,MRP ₹499,₹279,(44% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996770/2018/2/8/11518088823846-Roadster-Men-Rust-Solid-Henley-Neck-T-shirt-7631518088823602-1.jpg"");"
Roadster,The Lifestyle Co Men Black Polo Collar Cotton Pure Cotton T-shirt,"4.1
|
8.4k Ratings",8.4k Ratings,MRP ₹999,₹399,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11126646/2020/6/12/03aeb062-1bad-44ea-bc1e-c718b1b03fb61591947267002-Roadster-Men-Tshirts-6601591947265651-1.jpg"");"
Roadster,Men White Brand Carrier Pure Cotton T-shirt,"4.2
|
721 Ratings",721 Ratings,MRP ₹699,₹209,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8240527/2019/3/14/040bcb2b-8954-4de3-b800-82bfc026a0aa1552543964987-Roadster-Men-White-Printed-Round-Neck-T-shirt-51415525439633-1.jpg"");"
Roadster,The Lifestyle Co Men Teal Green Mustard Yellow Brand Carrier Printed Round Neck Pure Cotton T-shirt,"4.1
|
1.1k Ratings",1.1k Ratings,MRP ₹699,₹202,(71% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10938560/2020/1/6/e866f5de-c3d6-49a7-95ea-7988708189af1578295631830-Roadster-Men-Tshirts-5081578295630219-1.jpg"");"
Roadster,Men Teal Blue Dyed Round Neck Pure Cotton T-shirt,"3.9
|
4.3k Ratings",4.3k Ratings,MRP ₹899,₹260,(71% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10938420/2022/7/4/df87620f-ab3b-4dc3-af54-3f602e1868571656923338023-Roadster-Men-Teal-Blue-Dyed-Round-Neck-Pure-Cotton-T-shirt-9-1.jpg"");"
Roadster,The Life Co. Men Pure Cotton Solid Polo Collar T-shirt,"4.1
|
171 Ratings",171 Ratings,MRP ₹699,₹237,(66% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20789222/2023/1/9/645fd825-b830-40b0-84dc-aac770dfc72b1673262460356-Roadster-Men-Tshirts-1531673262459924-1.jpg"");"
Roadster,Men Grey Printed Round Neck T-shirt,"4.1
|
2.5k Ratings",2.5k Ratings,MRP ₹699,₹209,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10938434/2020/3/5/e1d3adac-83ae-49a0-b0b4-5dd5c87d209e1583384262439-Roadster-Men-Grey-Printed-Round-Neck-T-shirt-503158338426104-1.jpg"");"
Roadster,Men Navy Printed Cotton Pure Cotton T-shirt,"4.1
|
15k Ratings",15k Ratings,MRP ₹799,₹319,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2297835/2018/3/14/11521020286596-Roadster-Men-Tshirts-4241521020286395-1.jpg"");"
Roadster,Men Black Solid T-shirt,"4
|
1.9k Ratings",1.9k Ratings,MRP ₹899,₹269,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1708412/2017/2/21/11487678768914-Roadster-Men-Black-Solid-Round-Neck-T-Shirt-2001487678768601-1.jpg"");"
Roadster,Men Navy Blue Typography Printed Cotton T-shirt,"4
|
6.3k Ratings",6.3k Ratings,MRP ₹599,₹233,(61% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9329623/2019/5/3/cc23af5a-e95f-4d0d-accc-5d32db57026f1556863519870-Roadster-Men-Navy-Blue-Printed-Round-Neck-T-shirt-6311556863-1.jpg"");"
Roadster,Men Black & Grey Printed Round Neck T-shirt,"4.1
|
1.5k Ratings",1.5k Ratings,MRP ₹999,₹299,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10943262/2020/9/1/0c496f57-e53d-42e8-8cc6-f2ecdcc0d1a51598949417533-Roadster-Men-Black-Printed-Round-Neck-T-shirt-53315989494159-1.jpg"");"
Roadster,The Lifestyle Co. Pure Cotton T-shirt,"4.1
|
6.7k Ratings",6.7k Ratings,MRP ₹599,₹191,(68% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10384501/2023/3/27/c94b7f6c-a552-41b8-8b36-afd3990285111679907338677-The-Roadster-Lifestyle-Co-Men-Charcoal-Solid-Round-Neck-T-sh-1.jpg"");"
Roadster,Men White Solid Slub Effect Raw Edge Round Neck Pure Cotton T-shirt,"4
|
2.5k Ratings",2.5k Ratings,MRP ₹599,₹239,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996785/2021/12/14/62ba8a9f-0de4-4833-91f7-43be1a28d0101639475710185-Roadster-Men-White-Solid-Slub-Effect-Raw-Edge-Round-Neck-T-s-1.jpg"");"
Roadster,The Lifestyle Co Men Green Black Pure Cotton Striped Round Neck Pure Cotton T-shirt,"4.2
|
949 Ratings",949 Ratings,MRP ₹699,₹279,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13622206/2021/3/25/4b69be47-8c35-4a2c-98c0-d615bd0d17861616666757086-Roadster-Men-Green-Colourblocked-Round-Neck-T-shirt-61516166-1.jpg"");"
Roadster,The Lifestyle Co. Oversized Fit Pure Cotton Graphic Printed Drop-Shoulder Sleeves Casual T-shirt,"3.4
|
11 Ratings",11 Ratings,MRP ₹799,₹239,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24828156/2023/11/29/3f5b35fe-78e3-4f10-8cc8-7b1cf50722ba1701252849461-Roadster-Men-Tshirts-741701252849108-1.jpg"");"
Roadster,Men Navy Blue & Beige Printed Cotton T-shirt,"4
|
10.7k Ratings",10.7k Ratings,MRP ₹799,₹239,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1673733/2021/10/28/df586343-8767-4e86-922a-ce0dfa7688591635400424175-Roadster-Men-Navy-Printed-Round-Neck-T-shirt-755163540042149-1.jpg"");"
Roadster,Men Olive Green Solid Round Neck T-shirt,"4.2
|
5.1k Ratings",5.1k Ratings,MRP ₹599,₹239,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11895956/2020/8/12/a95cbc2c-2c8f-4661-a92d-f538cb3fcb761597231478276-Roadster-Men-Tshirts-6251597231476297-1.jpg"");"
Roadster,Grey Melange Flock Print T-shirt with Elbow Patch,"4.1
|
12.6k Ratings",12.6k Ratings,MRP ₹999,₹449,(55% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1174116/2016/2/10/11455100882246-Roadster-Grey-Melange-Printed-T-shirt-181455100881746-1.jpg"");"
Roadster,The Life Co. Men Pure Cotton Polo Collar T-shirt,"4.2
|
451 Ratings",451 Ratings,MRP ₹999,₹399,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20789234/2022/12/20/a0e410c0-8683-40e0-83ba-5cc0b66e001b1671533189144-Roadster-Men-Tshirts-7581671533187630-1.jpg"");"
Roadster,The Lifestyle Co Men Maroon Printed Round Neck Pure Cotton T-shirt,"4.2
|
928 Ratings",928 Ratings,MRP ₹699,₹209,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10574750/2019/12/5/028077b1-5521-4fde-8200-a2382ab3e8de1575548636751-Roadster-Men-Tshirts-5511575548631935-1.jpg"");"
Roadster,Solid Polo Collar T-shirt,"4.1
|
1.2k Ratings",1.2k Ratings,MRP ₹1499,₹599,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22610104/2023/4/7/d3447aaf-035e-4377-8976-a7771d48edc21680849569659-Roadster-Men-Tshirts-5241680849569178-1.jpg"");"
Roadster,Time Travlr Men Navy Blue Sleveless Pure Cotton T-shirt with Raw Edges,"4
|
3.3k Ratings",3.3k Ratings,MRP ₹499,₹149,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2498485/2018/5/4/11525433734244-Roadster-Men-Tshirts-4131525433733991-1.jpg"");"
Roadster,Men Polo Collar Regular Fit T-shirt,"3.8
|
352 Ratings",352 Ratings,MRP ₹1499,₹349,(Rs. 1150 OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23099404/2023/5/22/24afc91e-d7a2-4884-957f-73ddee32810e1684731996198-Roadster-Men-Tshirts-2241684731995802-1.jpg"");"
Roadster,Men Pink V-Neck T-shirt,"4.2
|
4.7k Ratings",4.7k Ratings,MRP ₹599,₹179,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996726/2018/5/22/ea3ad8b8-420e-40e3-b19d-860cb7337f1e1526994072420-Roadster-Men-Pink-Solid-V-Neck-T-shirt-551526994070345-1.jpg"");"
Roadster,Men Charcoal Grey & Maroon Striped Polo T-shirt,"4.3
|
8k Ratings",8k Ratings,MRP ₹1399,₹489,(65% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1396023/2018/8/11/f2073a17-5fd5-4050-8822-0e8aff67abca1533964230877-Roadster-Men-Charcoal-Grey--Maroon-Striped-Polo-Collar-T-shi-1.jpg"");"
Roadster,Men Teal Blue Printed Round Neck Pure Cotton T-shirt,"4.1
|
1.7k Ratings",1.7k Ratings,MRP ₹799,₹231,(71% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10574802/2019/11/7/28cf2f42-ec07-4c7c-942c-a86ed5c4d4181573110527030-Roadster-Men-Tshirts-1281573110525293-1.jpg"");"
Roadster,Men Pink Solid Round Neck T-shirt,"4.2
|
1.5k Ratings",1.5k Ratings,MRP ₹599,₹179,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996732/2018/1/10/11515567422075-Roadster-Men-Pink-Solid-Round-Neck-T-shirt-121515567421964-1.jpg"");"
Roadster,The Life Co. Typography Printed Pure Cotton T-shirt,"3.9
|
12.1k Ratings",12.1k Ratings,MRP ₹599,₹191,(68% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10940528/2023/4/7/804698e8-146c-45ec-ab98-b247318a4f451680851736218-Roadster-Men-Navy-Blue-Printed-Round-Neck-T-shirt-7191680851-1.jpg"");"
Roadster,Time Travlr Men Teal Blue Printed Cotton Pure Cotton T-shirt,"4
|
6.8k Ratings",6.8k Ratings,MRP ₹599,₹329,(45% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2340648/2018/4/26/11524727205135-Roadster-Men-Teal-Printed-Round-Neck-T-shirt-4881524727204967-1.jpg"");"
Roadster,Men Green & White Pure Cotton Colourblocked Polo Collar T-shirt,"4
|
802 Ratings",802 Ratings,MRP ₹1399,₹587,(58% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12904100/2022/2/17/39ce5d73-e1a7-4546-95c5-0bfd3f0475a61645087486982-Roadster-Men-Green--White-Pure-Cotton-Colourblocked-Polo-Col-1.jpg"");"
Roadster,Men Colourblocked Polo Collar T-shirt,"3.9
|
1.2k Ratings",1.2k Ratings,MRP ₹899,₹350,( 61 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22547618/2023/4/4/1efd237a-b32d-4aad-8953-00ee8afbdf101680608437126-Roadster-Men-Tshirts-6241680608436697-1.jpg"");"
Roadster,Men Longline T-shirt,"3.7
|
342 Ratings",342 Ratings,MRP ₹999,₹389,( 61 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23660872/2023/6/23/a6ad5c96-8602-4126-8bd2-99c839f382771687513565081-Roadster-Men-Tshirts-1271687513564777-1.jpg"");"
Roadster,The Life Co. Solid Polo Collar T-shirt,"4.1
|
518 Ratings",518 Ratings,MRP ₹899,₹575,( 36 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23853750/2023/7/11/3a37c56a-77f2-4aa7-a21b-d12489e0d0081689057501739-Roadster-Men-Tshirts-5341689057501426-1.jpg"");"
Roadster,Men White & Black Pure Cotton Striped Round Neck T-shirt,"3.9
|
802 Ratings",802 Ratings,MRP ₹799,₹271,(66% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12504668/2020/12/28/2579a73f-a94f-4df6-81af-66433c4c55771609149805984-Roadster-Men-Tshirts-7561609149804391-1.jpg"");"
Roadster,Men White & Grey Colourblocked Polo Collar T-shirt,"3.7
|
299 Ratings",299 Ratings,MRP ₹1499,₹554,( 63 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22694722/2023/4/18/17212b7f-091a-4a20-9b91-e56b2831eeb21681798708890-Roadster-Men-Tshirts-9001681798708139-1.jpg"");"
Roadster,The Lifestyle Co Men White Blue Varsity Printed Round Neck Pure Cotton T-shirt,"4.3
|
112 Ratings",112 Ratings,MRP ₹799,₹231,(71% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10943370/2020/1/30/92c57363-9d97-4b67-93eb-0f5e8ce0b4d21580367416263-Roadster-Men-White-Printed-Round-Neck-T-shirt-37715803674142-1.jpg"");"
Roadster,The Lifestyle Co. Men Ash Grey Henley Neck Pure Cotton T-shirt,"3.9
|
3.3k Ratings",3.3k Ratings,MRP ₹799,₹319,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2170594/2023/4/6/c8a04ba7-7160-44dc-9d64-f22dde7ac2f81680763646051-Roadster-Men-Grey-Slub-Effect-Henley-Neck-T-shirt-9941680763-1.jpg"");"
Roadster,The Lifestyle Co. Men Solid Round Neck Short Sleeves T-shirt,"4.3
|
127 Ratings",127 Ratings,MRP ₹599,₹203,(66% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21422678/2023/3/21/57f5abc4-2d0e-4cff-bf1d-ff9120e8dde71679397231695-Roadster-Men-Tshirts-3261679397231238-1.jpg"");"
Roadster,Men Charcoal Grey & Maroon Striped Polo T-shirt,"4.3
|
8k Ratings",8k Ratings,MRP ₹1399,₹489,(65% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1396023/2018/8/11/f2073a17-5fd5-4050-8822-0e8aff67abca1533964230877-Roadster-Men-Charcoal-Grey--Maroon-Striped-Polo-Collar-T-shi-1.jpg"");"
Roadster,Men Teal Green Printed Cotton Pure Cotton T-shirt,"4.1
|
7.8k Ratings",7.8k Ratings,MRP ₹799,₹319,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10938976/2020/2/14/a29130ea-bede-491e-a02c-b3f092f61a811581660078861-Roadster-Men-Tshirts-1321581660077099-1.jpg"");"
Roadster,Men Longline T-shirt,"3.7
|
342 Ratings",342 Ratings,MRP ₹999,₹389,( 61 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23660872/2023/6/23/a6ad5c96-8602-4126-8bd2-99c839f382771687513565081-Roadster-Men-Tshirts-1271687513564777-1.jpg"");"
Roadster,The Life Co. Solid Polo Collar T-shirt,"4.1
|
518 Ratings",518 Ratings,MRP ₹899,₹575,( 36 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23853750/2023/7/11/3a37c56a-77f2-4aa7-a21b-d12489e0d0081689057501739-Roadster-Men-Tshirts-5341689057501426-1.jpg"");"
Roadster,Men Colourblocked Polo Collar T-shirt,"3.9
|
1.2k Ratings",1.2k Ratings,MRP ₹899,₹350,( 61 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22547618/2023/4/4/1efd237a-b32d-4aad-8953-00ee8afbdf101680608437126-Roadster-Men-Tshirts-6241680608436697-1.jpg"");"
Roadster,Men Blue Printed Round Neck T-shirt,"4
|
1.3k Ratings",1.3k Ratings,MRP ₹899,₹314,(65% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12908462/2021/2/9/e14eb89a-a762-4f74-902b-9ac0cfa6654e1612868086816RoadsterMenBluePrintedRoundNeckT-shirt1.jpg"");"
Roadster,Men White & Grey Colourblocked Polo Collar T-shirt,"3.7
|
299 Ratings",299 Ratings,MRP ₹1499,₹554,( 63 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22694722/2023/4/18/17212b7f-091a-4a20-9b91-e56b2831eeb21681798708890-Roadster-Men-Tshirts-9001681798708139-1.jpg"");"
Roadster,Grey Typography Printed Pure Cotton Oversized Tshirt,"4.1
|
86 Ratings",86 Ratings,MRP ₹1099,₹384,(65% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23945990/2023/7/10/2b1e8927-d592-455f-b3b1-2725d1873c461688962533838Tshirts1.jpg"");"
Roadster,Navy Blue Graphic Printed Pure Cotton Oversized T-shirt,"3.6
|
67 Ratings",67 Ratings,MRP ₹1099,₹384,(65% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23944998/2023/7/10/0767a088-30f1-472b-867b-44890d3c29e91688962507212Tshirts1.jpg"");"
Roadster,Men Teal Solid Round Neck Pure Cotton T-shirt,"4
|
313 Ratings",313 Ratings,MRP ₹599,₹233,(61% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12908488/2021/1/18/b0059d3c-c63c-4be4-b648-a9bae9fcd09e1610948542985-Roadster-Men-Tshirts-1431610948541082-1.jpg"");"
Roadster,Men Off-White & Rust Orange Striped Polo Collar T-shirt,"3.8
|
1.5k Ratings",1.5k Ratings,MRP ₹1399,₹657,( 53 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12904032/2021/3/26/019f481c-5248-470c-b313-a30cd8679e561616743549885-Roadster-Men-Off-White--Rust-Orange-Striped-Polo-Collar-T-sh-1.jpg"");"
Roadster,Graphic-Printed Pure-Cotton T-Shirts,"4
|
22 Ratings",22 Ratings,MRP ₹1099,₹384,(65% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23944120/2023/7/9/519f0b9c-3c83-4a88-affd-026d07f2d1011688846257960Tshirts1.jpg"");"
Roadster,Men White Solid Slub Effect Raw Edge Round Neck Pure Cotton T-shirt,"4
|
2.5k Ratings",2.5k Ratings,MRP ₹599,₹239,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996785/2021/12/14/62ba8a9f-0de4-4833-91f7-43be1a28d0101639475710185-Roadster-Men-White-Solid-Slub-Effect-Raw-Edge-Round-Neck-T-s-1.jpg"");"
Roadster,Men Mauve & Black Printed Pure Cotton T-shirt,"3.9
|
1.7k Ratings",1.7k Ratings,MRP ₹599,₹353,(41% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18488958/2022/6/2/78d32f4b-aaf8-44b5-91b3-79f9ce1f8dfc1654163518937TrousersAllenSollyMenShirtsAllenSollyMenShirtsAllenSollyMenS1.jpg"");"
Roadster,Men Self Design Polo Collar T-shirt,"4.6
|
22 Ratings",22 Ratings,MRP ₹1499,₹494,( 67 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26298416/2023/12/14/92470aea-2580-4d1c-b304-9820acddf92f1702537006213-Roadster-Men-Tshirts-8781702537005886-1.jpg"");"
Roadster,Men Grey Melange Solid Round Neck T-shirt,"4
|
3.7k Ratings",3.7k Ratings,MRP ₹499,₹199,(60% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11306990/2020/7/28/f7f37065-a840-4c4d-8f2c-110d2a1603691595911267666-Roadster-Men-Grey-Melange-Solid-Round-Neck-T-shirt-194159591-1.jpg"");"
Roadster,The Lifestyle Co. Oversized Fit Pure Cotton Graphic Printed Drop-Shoulder Sleeves Casual T-shirt,"3.4
|
11 Ratings",11 Ratings,MRP ₹799,₹239,(70% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24828156/2023/11/29/3f5b35fe-78e3-4f10-8cc8-7b1cf50722ba1701252849461-Roadster-Men-Tshirts-741701252849108-1.jpg"");"
Roadster,The Lifestyle Co Men Maroon Printed Round Neck Pure Cotton T-shirt,"4.2
|
928 Ratings",928 Ratings,MRP ₹699,₹209,( 70 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10574750/2019/12/5/028077b1-5521-4fde-8200-a2382ab3e8de1575548636751-Roadster-Men-Tshirts-5511575548631935-1.jpg"");"
Roadster,Men Rust Brown & Black Printed Round Neck T-shirt,"4.2
|
1.3k Ratings",1.3k Ratings,MRP ₹799,₹319,( 60 % OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12003948/2020/7/27/5555b83c-80e4-42ef-9477-7f8adc96ce171595840861827-Roadster-Men-Rust-Printed-Round-Neck-T-shirt-487159584085982-1.jpg"");"
Roadster,The Lifestyle Co Men White Blue Striped Round Neck Pure Cotton T-shirt,"4.1
|
394 Ratings",394 Ratings,MRP ₹699,₹216,(69% OFF),"background-image: url(""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13278434/2021/2/9/b634c675-fdbc-4f74-b213-68098a71ab711612848877889-Roadster-Men-Tshirts-271612848876800-1.jpg"");"
